ExperimentName	Subject	Session	Clock.Information	DataFile.Basename	Display.RefreshRate	Eindtotaal[Session]	ExperimentVersion	Group	RandomSeed	RuntimeCapabilities	RuntimeVersion	RuntimeVersionExpected	SessionDate	SessionStartDateTimeUtc	SessionTime	StudioVersion	Block	BarImage	BarTotalWinst	DoorChoice	Eindtotaal[Block]	FBDoor1	FBDoor2	FBDoor3	FBDoor4	Image1	Image2	Image3	Image4	Procedure	Running	spel.ACC	spel.CRESP	spel.DurationError	spel.OnsetDelay	spel.OnsetTime	spel.OnsetToOnsetTime	spel.RESP	spel.RT	spel.RTTime	TotalGain	TotalLose	Totalsum	TotalsumD1	TotalsumD2	TotalsumD3	TotalsumD4	TrialList	TrialList.Cycle	TrialList.Sample	varV1	varV2	varV3	varV4	varW1	varW2	varW3	varW4	Verliesbedrag	Winstbedrag
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	152	Bar37-63.bmp	43	4	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	436040	0	n	124	436164	456	-612	-156	-46	-218	54	54	7	16	152	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	153	Bar37-63.bmp	43	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	438190	0	b	38	438228	458	-612	-154	-46	-218	56	54	6	16	153	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	154	Bar37-63.bmp	43	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	440256	0	v	212	440468	462	-612	-150	-46	-214	56	54	10	16	154	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	155	Bar37-63.bmp	43	4	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	442505	0	n	522	443027	464	-612	-148	-46	-214	56	56	8	16	155	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	156	Bar37-63.bmp	43	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	17	445055	0	b	500	445555	466	-614	-148	-46	-214	56	56	2	16	156	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	157	Bar37-63.bmp	43	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	447587	0	b	288	447875	468	-616	-148	-46	-214	56	56	3	16	157	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	158	Bar37-63.bmp	43	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	449903	0	b	404	450307	470	-618	-148	-46	-214	56	56	4	16	158	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	159	Bar37-63.bmp	43	3	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp			1r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	452336	0	b	515	452851	472	-619	-147	-46	-214	57	56	1	16	159	-8	-50	-1	-10	4	4	2	2	-1	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	160	Bar37-63.bmp	43	3	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp			3r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	454885	0	b	270	455155	474	-622	-148	-46	-214	56	56	5	16	160	-12	0	-3	0	4	4	2	2	-3	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	161	Bar37-63.bmp	43	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	457184	0	b	259	457443	476	-622	-146	-46	-214	58	56	9	17	161	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	162	Bar37-63.bmp	43	1	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp	12r_4g.bmp				TrialProc	TrialList	0	cvbn	-999999	16	459467	0	c	296	459763	480	-634	-154	-54	-214	58	56	5	17	162	-12	0	-3	0	4	4	2	2	-12	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	163	Bar37-63.bmp	43	2	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	461800	0	v	330	462130	484	-634	-150	-54	-210	58	56	4	17	163	-10	0	-2	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	164	Bar37-63.bmp	43	4	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	464166	0	n	300	464466	486	-634	-148	-54	-210	58	58	7	17	164	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	165	Bar37-63.bmp	43	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	466498	0	b	448	466946	488	-634	-146	-54	-210	60	58	8	17	165	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	166	Bar37-63.bmp	42	2	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp		50r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	468981	0	v	237	469218	492	-684	-192	-54	-256	60	58	1	17	166	-8	-50	-1	-10	4	4	2	2	-50	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	167	Bar37-63.bmp	42	4	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	16	471247	0	n	323	471570	494	-684	-190	-54	-256	60	60	2	17	167	-10	0	-2	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	168	Bar37-63.bmp	42	3	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp			2r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	473596	0	b	342	473938	496	-686	-190	-54	-256	60	60	3	17	168	-10	0	-2	0	4	4	2	2	-2	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	169	Bar37-63.bmp	42	3	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp			0r_2g.bmp		TrialProc	TrialList	0	cvbn	-999999	16	475962	0	b	440	476402	498	-686	-188	-54	-256	62	60	10	17	169	0	0	0	0	4	4	2	2	0	2
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	170	Bar37-63.bmp	42	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	478428	0	v	294	478722	502	-686	-184	-54	-252	62	60	6	17	170	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	171	Bar37-63.bmp	42	2	?	10r_4g.bmp	0r_4g.bmp	2r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	480761	0	v	201	480962	506	-686	-180	-54	-248	62	60	3	18	171	-10	0	-2	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	172	Bar37-63.bmp	43	2	?	12r_4g.bmp	0r_4g.bmp	3r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	482994	0	v	271	483265	510	-686	-176	-54	-244	62	60	5	18	172	-12	0	-3	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	173	Bar37-63.bmp	43	2	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp		0r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	485293	0	v	292	485585	514	-686	-172	-54	-240	62	60	9	18	173	0	0	0	0	4	4	2	2	0	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	174	Bar37-63.bmp	41	2	?	8r_4g.bmp	50r_4g.bmp	1r_2g.bmp	10r_2g.bmp		50r_4g.bmp			TrialProc	TrialList	0	cvbn	-999999	16	487609	0	v	296	487905	518	-736	-218	-54	-286	62	60	1	18	174	-8	-50	-1	-10	4	4	2	2	-50	4
Hungry_Donkey_bar_English_2	111	2	<?xml version="1.0"?>\n<Clock xmlns:dt="urn:schemas-microsoft-com:datatypes"><Description dt:dt="string">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt="int">0</Timestamp><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt="r8">3507685</Frequency><Timestamp dt:dt="r8">1503009468286</Timestamp><Current dt:dt="r8">0</Current><DateUtc dt:dt="string">2015-07-12T15:01:20Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n	Hungry_Donkey_bar_English_2-111-2	60.017	-236	1.0.0.18	1	-228417876	Standard	2.0.10.353	2.0.10.353	07-12-2015	7/12/2015 3:01:21 PM	11:01:21	2.0.10.248	175	Bar37-63.bmp	41	4	?	0r_4g.bmp	0r_4g.bmp	0r_2g.bmp	0r_2g.bmp				0r_2g.bmp	TrialProc	TrialList	0	cvbn	-999999	17	489942	0	n	939	490881	520	-736	-216	-54	-286	62	62	10	18	175	0	0	0	0	4	4	2	2	0	2
